order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao,desconto_pct,tem_desconto,desconto_acima_25,faixa_desconto,frete_gratis,mk_elegivel_nao_subsidiado,faixa_ticket,cmv_pct,frete_pct,desconto_sobre_bruta_pct,margem_pct,margem_negativa,ano,mes,ano_mes,margem_realizada,receita_realizada,idx_sazonal
ORD-048326,CLI-11830,SKU-04431,2023-12-17 19:23:42,Marketplace,Lifestyle,Relógio de Parede Moderno Branco,1.0,120.64,120.64,14.54,106.1,38.2,40.88,PIX,Aprovado,27.02,13.0,True,Não gostei,12.052387267904509,True,False,10-20%,False,False,100-200,36.00377002827522,38.529688972667294,12.052387267904509,25.466540999057496,False,2023,12,2023-12,-79.08000000000001,0.0,147.8
ORD-012534,CLI-11830,SKU-03144,2023-12-17 19:25:24,Email Marketing,Beleza,Protetor Solar Delicado Azul,5.0,202.45,1012.25,152.55,859.7,382.35,0.0,Cartão de Crédito,Aprovado,477.35,2.0,False,Não se aplica,15.070387750061744,True,False,10-20%,True,False,500-1000,44.47481679655694,0.0,15.070387750061744,55.52518320344306,False,2023,12,2023-12,477.35,859.7,147.8
ORD-069490,CLI-09622,SKU-04555,2023-12-17 19:42:13,Marketplace,Beleza,Base Líquida Premium Branco,3.0,244.65,733.95,0.0,733.95,353.12,35.89,Cartão de Crédito,Aprovado,344.94,11.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,48.11226922814905,4.88997888139519,0.0,46.99775189045575,False,2023,12,2023-12,344.94,733.95,147.8
ORD-028691,CLI-07163,SKU-00897,2023-12-17 19:48:30,Instagram Ads,Moda,Shorts Clássico Vermelho,2.0,589.21,1178.42,0.0,1178.42,531.9,0.0,PIX,Aprovado,646.52,7.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,45.13670847405848,0.0,0.0,54.86329152594151,False,2023,12,2023-12,646.52,1178.42,147.8
ORD-056587,CLI-13348,SKU-01842,2023-12-17 19:52:25,Orgânico,Beleza,Batom Sport Azul,3.0,151.43,454.29,54.2,400.09,221.35,0.0,PIX,Aprovado,178.74,6.0,False,Não se aplica,11.930705056241608,True,False,10-20%,True,False,300-500,55.325051863330756,0.0,11.930705056241608,44.67494813666926,False,2023,12,2023-12,178.74,400.09,147.8
ORD-037332,CLI-10455,SKU-02051,2023-12-17 20:14:28,Google Ads,Beleza,Batom Delicado Branco,4.0,148.22,592.88,0.0,592.88,294.5,0.0,PIX,Aprovado,298.38,3.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,49.67278369990555,0.0,0.0,50.327216300094456,False,2023,12,2023-12,298.38,592.88,147.8
ORD-053112,CLI-06160,SKU-03170,2023-12-17 20:51:46,Orgânico,Beleza,Óleo Corporal Sustentável Verde,2.0,170.38,340.76,0.0,340.76,104.98,0.0,Cartão de Crédito,Aprovado,235.78,12.0,True,Produto com defeito,0.0,False,False,0%,True,False,300-500,30.807606526587627,0.0,0.0,69.19239347341237,False,2023,12,2023-12,-104.98,0.0,147.8
ORD-077168,CLI-01729,SKU-02576,2023-12-17 21:09:37,Orgânico,Moda,Shorts Edição Limitada Rosa,5.0,64.62,323.1,0.0,323.1,114.67,0.0,Cartão de Crédito,Aprovado,208.43,4.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,35.49056019808109,0.0,0.0,64.50943980191892,False,2023,12,2023-12,208.43,323.1,147.8
ORD-008940,CLI-03910,SKU-04653,2023-12-17 21:54:19,Marketplace,Beleza,Kit Skincare Básico Preto,1.0,237.7,237.7,0.0,237.7,94.69,50.35,PIX,Aprovado,92.66,10.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,39.83592763988221,21.182162389566685,0.0,38.981909970551115,False,2023,12,2023-12,92.66,237.7,147.8
ORD-010900,CLI-01729,SKU-00865,2023-12-17 21:59:08,Instagram Ads,Lifestyle,Garrafa Térmica Slim Dourado,6.0,104.35,626.1,0.0,626.1,284.17,0.0,Cartão de Crédito,Aprovado,341.93,14.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,45.38731831975723,0.0,0.0,54.61268168024277,False,2023,12,2023-12,341.93,626.1,147.8
ORD-059708,CLI-02474,SKU-03805,2023-12-17 22:02:44,Email Marketing,Moda,Camiseta Delicado Nude,1.0,135.95,135.95,38.78,97.17,62.06,16.98,Cartão de Crédito,Aprovado,18.13,6.0,False,Não se aplica,28.525193085693274,True,True,25-30%,False,False,<100,63.867448801070296,17.474529175671506,28.525193085693274,18.658022023258205,False,2023,12,2023-12,18.13,97.17,147.8
ORD-047199,CLI-01729,SKU-03841,2023-12-17 22:23:44,Marketplace,Beleza,Kit Skincare Sustentável Dourado,6.0,279.87,1679.22,0.0,1679.22,549.4,11.33,Cartão de Crédito,Aprovado,1118.49,17.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,32.717571253319996,0.6747180238444039,0.0,66.6077107228356,False,2023,12,2023-12,1118.49,1679.22,147.8
ORD-040712,CLI-12799,SKU-00724,2023-12-17 22:26:16,Marketplace,Moda,Calça Jeans Clássico Preto,2.0,153.9,307.8,0.0,307.8,147.22,31.07,Cartão de Crédito,Aprovado,129.51,6.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,47.82975958414555,10.094217024041585,0.0,42.07602339181286,False,2023,12,2023-12,129.51,307.8,147.8
ORD-028969,CLI-01729,SKU-01688,2023-12-17 23:11:08,Google Ads,Acessórios,Cinto Slim Verde,3.0,134.82,404.46,0.0,404.46,135.13,0.0,Cartão de Crédito,Aprovado,269.33,2.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,33.409978737081545,0.0,0.0,66.59002126291847,False,2023,12,2023-12,269.33,404.46,147.8
ORD-047002,CLI-01729,SKU-03062,2023-12-17 23:14:53,Instagram Ads,Beleza,Máscara de Cílios Moderno Prata,3.0,106.0,318.0,0.0,318.0,141.23,0.0,Cartão de Crédito,Aprovado,176.77,4.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,44.41194968553459,0.0,0.0,55.588050314465406,False,2023,12,2023-12,176.77,318.0,147.8
ORD-064893,CLI-12360,SKU-00318,2023-12-18 00:05:00,Marketplace,Beleza,Óleo Corporal Edição Limitada Nude,1.0,87.05,87.05,0.0,87.05,30.16,36.01,PIX,Aprovado,20.88,7.0,False,Não se aplica,0.0,False,False,0%,False,False,<100,34.64675473865594,41.367030442274555,0.0,23.986214819069502,False,2023,12,2023-12,20.88,87.05,147.8
ORD-074448,CLI-14211,SKU-01170,2023-12-18 00:39:07,TikTok Ads,Acessórios,Meias Moderno Vermelho,2.0,102.71,205.42,0.0,205.42,75.17,51.73,Boleto,Aprovado,78.52,7.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,36.59332100087626,25.182552818615516,0.0,38.22412618050823,False,2023,12,2023-12,78.52,205.42,147.8
ORD-079514,CLI-11830,SKU-02681,2023-12-18 00:41:02,Google Ads,Lifestyle,Planta Artificial Sport Bege,5.0,221.96,1109.8,0.0,1109.8,548.69,0.0,PIX,Aprovado,561.11,5.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.44043971886828,0.0,0.0,50.559560281131745,False,2023,12,2023-12,561.11,1109.8,147.8
ORD-047924,CLI-11830,SKU-04067,2023-12-18 00:41:38,Instagram Ads,Beleza,Blush Clássico Rosa,5.0,226.49,1132.45,145.75,986.7,521.61,0.0,Cartão de Crédito,Aprovado,465.09,4.0,True,Tamanho errado,12.870325400679942,True,False,10-20%,True,False,500-1000,52.864092429309814,0.0,12.870325400679942,47.13590757069017,False,2023,12,2023-12,-521.61,0.0,147.8
ORD-050488,CLI-04627,SKU-01552,2023-12-18 00:44:58,Marketplace,Acessórios,Brinco Edição Limitada Vermelho,4.0,54.06,216.24,0.0,216.24,69.4,54.78,PIX,Aprovado,92.06,12.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,32.093969663337035,25.332963374028854,0.0,42.57306696263411,False,2023,12,2023-12,92.06,216.24,147.8
ORD-021808,CLI-11830,SKU-03962,2023-12-18 00:51:31,Marketplace,Acessórios,Meias Slim Nude,5.0,161.16,805.8,0.0,805.8,399.96,16.7,PIX,Aprovado,389.14,17.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,49.63514519731944,2.072474559444031,0.0,48.292380243236536,False,2023,12,2023-12,389.14,805.8,147.8
ORD-005674,CLI-01729,SKU-03004,2023-12-18 00:56:12,Google Ads,Moda,Camisa Social Delicado Branco,4.0,328.15,1312.6,0.0,1312.6,582.61,0.0,Cartão de Crédito,Aprovado,729.99,1.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.38595154654884,0.0,0.0,55.61404845345117,False,2023,12,2023-12,729.99,1312.6,147.8
ORD-006408,CLI-11830,SKU-02377,2023-12-18 00:59:00,Orgânico,Lifestyle,Kit Chá Básico Nude,1.0,188.91,188.91,42.89,146.02,72.32,43.23,Cartão de Crédito,Aprovado,30.47,12.0,False,Não se aplica,22.70393308983114,True,False,20-25%,False,False,100-200,49.527461991508005,29.605533488563207,22.70393308983114,20.867004519928773,False,2023,12,2023-12,30.47,146.02,147.8
ORD-042919,CLI-11830,SKU-00913,2023-12-18 01:12:48,Orgânico,Beleza,Kit Skincare Edição Limitada Branco,3.0,223.19,669.57,172.59,496.98,230.92,0.0,Cartão de Crédito,Aprovado,266.06,10.0,False,Não se aplica,25.776244455396746,True,True,25-30%,True,False,300-500,46.46464646464646,0.0,25.776244455396746,53.535353535353536,False,2023,12,2023-12,266.06,496.98,147.8
ORD-036794,CLI-06160,SKU-02313,2023-12-18 01:39:01,Marketplace,Lifestyle,Almofada Luxo Branco,4.0,62.17,248.68,0.0,248.68,93.88,37.76,Cartão de Crédito,Aprovado,117.04,8.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,37.75132700659482,15.184172430432682,0.0,47.0645005629725,False,2023,12,2023-12,117.04,248.68,147.8
ORD-000103,CLI-11830,SKU-02786,2023-12-18 02:10:55,Google Ads,Acessórios,Óculos de Sol Exclusivo Bege,2.0,193.13,386.26,0.0,386.26,159.41,0.0,PIX,Aprovado,226.85,14.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,41.27012892870088,0.0,0.0,58.72987107129912,False,2023,12,2023-12,226.85,386.26,147.8
ORD-013719,CLI-01729,SKU-01180,2023-12-18 02:29:46,Marketplace,Moda,Camisa Social Clássico Dourado,1.0,88.18,88.18,0.0,88.18,35.42,23.38,PIX,Aprovado,29.38,15.0,False,Não se aplica,0.0,False,False,0%,False,False,<100,40.16783851213427,26.51394874121116,0.0,33.31821274665457,False,2023,12,2023-12,29.38,88.18,147.8
ORD-036744,CLI-11830,SKU-00256,2023-12-18 02:30:07,Instagram Ads,Beleza,Óleo Corporal Artesanal Preto,1.0,177.4,177.4,0.0,177.4,70.93,8.15,Cartão de Crédito,Aprovado,98.32,5.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,39.983089064261556,4.594137542277339,0.0,55.4227733934611,False,2023,12,2023-12,98.32,177.4,147.8
ORD-016780,CLI-03910,SKU-04343,2023-12-18 02:57:49,Influenciador,Beleza,Óleo Corporal Básico Rosa,5.0,298.03,1490.15,0.0,1490.15,730.96,0.0,PIX,Aprovado,759.19,14.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.052779921484415,0.0,0.0,50.947220078515585,False,2023,12,2023-12,759.19,1490.15,147.8
ORD-042210,CLI-11830,SKU-02834,2023-12-18 03:31:55,Google Ads,Beleza,Sombra Exclusivo Prata,5.0,163.34,816.7,52.05,764.65,330.32,0.0,PIX,Aprovado,434.33,12.0,False,Não se aplica,6.373209256765029,True,False,0-10%,True,False,500-1000,43.19884914666841,0.0,6.373209256765029,56.80115085333159,False,2023,12,2023-12,434.33,764.65,147.8
ORD-013577,CLI-03277,SKU-04184,2023-12-18 03:43:42,Google Ads,Moda,Moletom Básico Dourado,5.0,178.23,891.15,0.0,891.15,395.53,0.0,Cartão de Crédito,Aprovado,495.62,4.0,True,Produto com defeito,0.0,False,False,0%,True,False,500-1000,44.384222633675584,0.0,0.0,55.615777366324416,False,2023,12,2023-12,-395.53,0.0,147.8
ORD-043898,CLI-03277,SKU-04203,2023-12-18 03:50:01,Instagram Ads,Acessórios,Carteira Clássico Branco,6.0,142.85,857.1,0.0,857.1,423.85,0.0,PIX,Aprovado,433.25,3.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,49.4516392486291,0.0,0.0,50.5483607513709,False,2023,12,2023-12,433.25,857.1,147.8
ORD-048837,CLI-01729,SKU-01642,2023-12-18 03:56:32,TikTok Ads,Moda,Blusa de Tricô Sustentável Azul,6.0,208.26,1249.56,0.0,1249.56,507.41,0.0,Cartão de Crédito,Aprovado,742.15,13.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,40.60709369698134,0.0,0.0,59.39290630301867,False,2023,12,2023-12,742.15,1249.56,147.8
ORD-053774,CLI-11830,SKU-00323,2023-12-18 04:20:16,Marketplace,Moda,Shorts Premium Preto,6.0,342.84,2057.04,0.0,2057.04,972.12,11.55,Vale-Troca,Aprovado,1073.37,5.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,47.25819624314549,0.561486407653716,0.0,52.18031734920079,False,2023,12,2023-12,1073.37,2057.04,147.8
ORD-018580,CLI-01729,SKU-02144,2023-12-18 04:23:58,Instagram Ads,Beleza,Blush Oversize Prata,3.0,65.29,195.87,50.64,145.23,61.48,49.35,Cartão de Crédito,Aprovado,34.4,1.0,True,Tamanho errado,25.853882677285956,True,True,25-30%,False,False,100-200,42.33285133925497,33.980582524271846,25.853882677285956,23.686566136473182,False,2023,12,2023-12,-110.83,0.0,147.8
ORD-054005,CLI-11830,SKU-02345,2023-12-18 04:28:44,TikTok Ads,Acessórios,Carteira Exclusivo Prata,4.0,245.93,983.72,0.0,983.72,392.01,0.0,Cartão de Crédito,Aprovado,591.71,13.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,39.84975399503924,0.0,0.0,60.15024600496076,False,2023,12,2023-12,591.71,983.72,147.8
ORD-027806,CLI-11830,SKU-02778,2023-12-18 04:29:26,Influenciador,Lifestyle,Vela Aromática Artesanal Dourado,1.0,224.76,224.76,0.0,224.76,72.97,29.19,PIX,Aprovado,122.6,8.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,32.465741235095216,12.98718633208756,0.0,54.547072432817224,False,2023,12,2023-12,122.6,224.76,147.8
ORD-059332,CLI-11830,SKU-00230,2023-12-18 04:29:43,Marketplace,Beleza,Óleo Corporal Edição Limitada Rosa,5.0,437.81,2189.05,0.0,2189.05,858.29,17.41,Cartão de Crédito,Aprovado,1313.35,14.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,39.208332381626725,0.7953221717183252,0.0,59.99634544665493,False,2023,12,2023-12,1313.35,2189.05,147.8
ORD-002144,CLI-07163,SKU-01050,2023-12-18 04:49:25,Influenciador,Acessórios,Cinto Urban Prata,4.0,459.17,1836.68,686.21,1150.47,788.76,0.0,Boleto,Aprovado,361.71,2.0,False,Não se aplica,37.361434762724045,True,True,>30%,True,False,>1000,68.55980599233357,0.0,37.361434762724045,31.440194007666427,False,2023,12,2023-12,361.71,1150.47,147.8
ORD-020881,CLI-11830,SKU-00118,2023-12-18 04:52:24,Google Ads,Acessórios,Mochila Moderno Bege,2.0,181.86,363.72,0.0,363.72,132.43,0.0,PIX,Aprovado,231.29,3.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,36.40987572858243,0.0,0.0,63.59012427141757,False,2023,12,2023-12,231.29,363.72,147.8
ORD-012257,CLI-11830,SKU-03152,2023-12-18 05:27:43,Google Ads,Lifestyle,Kit Chá Moderno Dourado,1.0,427.53,427.53,0.0,427.53,208.05,0.0,Cartão de Crédito,Aprovado,219.48,1.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,48.66325170163498,0.0,0.0,51.33674829836503,False,2023,12,2023-12,219.48,427.53,147.8
ORD-046750,CLI-01729,SKU-01440,2023-12-18 05:32:18,Instagram Ads,Beleza,Base Líquida Oversize Azul,3.0,260.18,780.54,0.0,780.54,326.03,0.0,PIX,Aprovado,454.51,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,41.76980039459861,0.0,0.0,58.23019960540139,False,2023,12,2023-12,454.51,780.54,147.8
ORD-079078,CLI-12470,SKU-03202,2023-12-18 05:36:09,Instagram Ads,Lifestyle,Relógio de Parede Clássico Bege,5.0,245.41,1227.05,0.0,1227.05,441.61,0.0,Boleto,Aprovado,785.44,6.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,35.989568477242166,0.0,0.0,64.01043152275784,False,2023,12,2023-12,785.44,1227.05,147.8
ORD-034502,CLI-14211,SKU-02207,2023-12-18 05:40:24,Marketplace,Beleza,Esfoliante Exclusivo Dourado,2.0,60.85,121.7,16.3,105.4,43.98,57.85,Vale-Troca,Aprovado,3.57,8.0,False,Não se aplica,13.393590797041908,True,False,10-20%,False,False,100-200,41.72675521821632,54.88614800759013,13.393590797041908,3.387096774193548,False,2023,12,2023-12,3.57,105.4,147.8
ORD-037774,CLI-12360,SKU-04117,2023-12-18 07:22:05,Google Ads,Moda,Legging Premium Rosa,6.0,154.01,924.06,242.44,681.62,324.66,0.0,Vale-Troca,Aprovado,356.96,2.0,True,Atraso na entrega,26.23639157630457,True,True,25-30%,True,False,500-1000,47.6306446407089,0.0,26.23639157630457,52.36935535929109,False,2023,12,2023-12,-324.66,0.0,147.8
ORD-051838,CLI-01729,SKU-03990,2023-12-18 07:23:45,Marketplace,Moda,Legging Urban Prata,2.0,160.37,320.74,99.16,221.58,145.98,12.82,Boleto,Aprovado,62.78,15.0,False,Não se aplica,30.916006734426638,True,True,>30%,False,False,200-250,65.88139723801785,5.785720732918133,30.916006734426638,28.332882029063995,False,2023,12,2023-12,62.78,221.58,147.8
ORD-049862,CLI-01729,SKU-03525,2023-12-18 07:29:41,Instagram Ads,Beleza,Kit Skincare Sustentável Prata,2.0,104.12,208.24,0.0,208.24,69.39,11.25,Cartão de Crédito,Aprovado,127.6,11.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,33.32212831348444,5.40242028428736,0.0,61.2754514022282,False,2023,12,2023-12,127.6,208.24,147.8
ORD-073233,CLI-08289,SKU-03370,2023-12-18 08:43:46,Google Ads,Beleza,Creme Hidratante Básico Branco,4.0,97.71,390.84,127.02,263.82,120.13,0.0,Cartão de Crédito,Aprovado,143.69,14.0,False,Não se aplica,32.49923242247467,True,True,>30%,True,False,250-300,45.534834356758395,0.0,32.49923242247467,54.46516564324161,False,2023,12,2023-12,143.69,263.82,147.8
ORD-077397,CLI-12360,SKU-04578,2023-12-18 09:19:23,Google Ads,Lifestyle,Vela Aromática Urban Prata,4.0,261.79,1047.16,0.0,1047.16,516.85,0.0,Cartão de Crédito,Aprovado,530.31,1.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.357309293708695,0.0,0.0,50.64269070629129,False,2023,12,2023-12,530.31,1047.16,147.8
ORD-050397,CLI-01729,SKU-02383,2023-12-18 09:26:58,TikTok Ads,Lifestyle,Planta Artificial Edição Limitada Dourado,5.0,176.64,883.2,151.1,732.1,347.0,0.0,Cartão de Crédito,Aprovado,385.1,12.0,False,Não se aplica,17.108242753623188,True,False,10-20%,True,False,500-1000,47.397896462231934,0.0,17.108242753623188,52.602103537768066,False,2023,12,2023-12,385.1,732.1,147.8
ORD-028532,CLI-12482,SKU-04489,2023-12-18 09:29:22,Google Ads,Moda,Blusa de Tricô Slim Prata,5.0,90.84,454.2,99.91,354.29,212.62,0.0,PIX,Aprovado,141.67,4.0,False,Não se aplica,21.996917657419637,True,False,20-25%,True,False,300-500,60.012983713906685,0.0,21.996917657419637,39.98701628609331,False,2023,12,2023-12,141.67,354.29,147.8
ORD-015883,CLI-14211,SKU-04953,2023-12-18 09:58:21,Instagram Ads,Lifestyle,Kit Chá Artesanal Bege,2.0,340.35,680.7,205.08,475.62,307.18,0.0,Cartão de Crédito,Aprovado,168.44,12.0,False,Não se aplica,30.127809607756724,True,True,>30%,True,False,300-500,64.58517303729869,0.0,30.127809607756724,35.41482696270132,False,2023,12,2023-12,168.44,475.62,147.8
ORD-011849,CLI-11830,SKU-00902,2023-12-18 10:20:19,Marketplace,Moda,Jaqueta Oversize Nude,3.0,194.35,583.05,0.0,583.05,250.89,58.46,Boleto,Aprovado,273.7,13.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,43.03061487007975,10.026584340965613,0.0,46.942800788954635,False,2023,12,2023-12,273.7,583.05,147.8
ORD-020998,CLI-11830,SKU-02351,2023-12-18 10:35:53,Marketplace,Acessórios,Lenço Básico Branco,3.0,73.97,221.91,18.62,203.29,77.93,38.83,Cartão de Crédito,Aprovado,86.53,11.0,False,Não se aplica,8.390789058627373,True,False,0-10%,False,False,200-250,38.33439913424173,19.100791972059618,8.390789058627373,42.56480889369866,False,2023,12,2023-12,86.53,203.29,147.8
ORD-054117,CLI-01729,SKU-04051,2023-12-18 10:48:09,Marketplace,Moda,Camisa Social Exclusivo Azul,4.0,220.83,883.32,0.0,883.32,303.77,48.43,PIX,Aprovado,531.12,9.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,34.38957569170855,5.482724267536113,0.0,60.12770004075533,False,2023,12,2023-12,531.12,883.32,147.8
ORD-011004,CLI-02924,SKU-04858,2023-12-18 10:57:29,Marketplace,Beleza,Máscara de Cílios Urban Verde,4.0,222.5,890.0,0.0,890.0,399.0,57.55,PIX,Aprovado,433.45,4.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,44.831460674157306,6.46629213483146,0.0,48.70224719101123,False,2023,12,2023-12,433.45,890.0,147.8
ORD-036738,CLI-11830,SKU-00722,2023-12-18 11:08:08,Instagram Ads,Moda,Legging Slim Dourado,6.0,219.93,1319.58,419.73,899.85,634.9,0.0,Vale-Troca,Aprovado,264.95,6.0,True,Tamanho errado,31.80784795162097,True,True,>30%,True,False,500-1000,70.5562038117464,0.0,31.80784795162097,29.443796188253597,False,2023,12,2023-12,-634.9,0.0,147.8
ORD-034380,CLI-11830,SKU-03746,2023-12-18 11:09:49,Instagram Ads,Beleza,Protetor Solar Slim Verde,4.0,127.95,511.8,0.0,511.8,175.39,0.0,Boleto,Aprovado,336.41,5.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,34.269245799140286,0.0,0.0,65.7307542008597,False,2023,12,2023-12,336.41,511.8,147.8
ORD-076030,CLI-11830,SKU-00734,2023-12-18 11:11:39,Instagram Ads,Beleza,Esfoliante Sport Verde,5.0,201.65,1008.25,0.0,1008.25,442.43,0.0,Cartão de Crédito,Aprovado,565.82,13.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,43.88098189933052,0.0,0.0,56.11901810066948,False,2023,12,2023-12,565.82,1008.25,147.8
ORD-037738,CLI-11830,SKU-00212,2023-12-18 12:08:21,Marketplace,Lifestyle,Vela Aromática Delicado Dourado,5.0,184.19,920.95,0.0,920.95,285.78,27.77,Cartão de Crédito,Aprovado,607.4,8.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,31.031000597209395,3.015364569194853,0.0,65.95363483359574,False,2023,12,2023-12,607.4,920.95,147.8
ORD-019494,CLI-08289,SKU-03673,2023-12-18 12:08:26,Orgânico,Beleza,Perfume Sustentável Azul,1.0,468.24,468.24,0.0,468.24,194.36,0.0,Boleto,Aprovado,273.88,6.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,41.50862805398941,0.0,0.0,58.491371946010595,False,2023,12,2023-12,273.88,468.24,147.8
ORD-037313,CLI-01729,SKU-03622,2023-12-18 12:42:29,Email Marketing,Lifestyle,Planta Artificial Exclusivo Azul,4.0,147.54,590.16,125.96,464.2,292.48,0.0,PIX,Aprovado,171.72,2.0,False,Não se aplica,21.343364511318967,True,False,20-25%,True,False,300-500,63.007324429125376,0.0,21.343364511318967,36.992675570874624,False,2023,12,2023-12,171.72,464.2,147.8
ORD-026369,CLI-02924,SKU-00857,2023-12-18 13:14:34,Marketplace,Beleza,Óleo Corporal Exclusivo Branco,3.0,228.47,685.41,133.55,551.86,246.49,7.27,PIX,Aprovado,298.1,9.0,True,Arrependimento,19.48468799696532,True,False,10-20%,False,True,500-1000,44.66531366650962,1.3173630993367882,19.48468799696532,54.017323234153594,False,2023,12,2023-12,-253.76000000000002,0.0,147.8
ORD-033488,CLI-01729,SKU-00323,2023-12-18 13:24:13,Google Ads,Moda,Shorts Premium Preto,5.0,155.5,777.5,228.67,548.83,320.2,0.0,Vale-Troca,Aprovado,228.63,2.0,False,Não se aplica,29.410932475884245,True,True,25-30%,True,False,500-1000,58.34229178434123,0.0,29.410932475884245,41.657708215658765,False,2023,12,2023-12,228.63,548.83,147.8
